,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,track.num_samples,track.duration,track.offset_seconds,track.window_seconds,track.analysis_sample_rate,track.analysis_channels,track.end_of_fade_in,track.start_of_fade_out,track.loudness,track.tempo,track.tempo_confidence,track.time_signature,track.time_signature_confidence,track.key,track.key_confidence,track.mode,track.mode_confidence,identity,Song_Name
12,0.715,0.655,0,-6.425,1,0.137,0.0525,0.0,0.115,0.531,95.078,207333,4,4571700,207.33333,0,0,22050,1,0.26753,198.01398,-6.425,95.078,0.122,4,1.0,0,0.464,1,0.395,2,"Young, Wild & Free (feat. Bruno Mars)"
13,0.738,0.804,11,-3.851,1,0.0621,0.332,0.0,0.279,0.948,174.943,190213,4,4194204,190.21333,0,0,22050,1,2.00853,187.54758,-3.851,174.943,0.787,4,1.0,11,0.069,1,0.468,2,The Lazy Song
14,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,206693,4,4557588,206.69333,0,0,22050,1,0.23796,202.002,-4.961,134.066,0.708,4,0.982,1,0.372,1,0.449,2,That's What I Like
15,0.688,0.853,10,-5.814,1,0.0493,0.386,0.0,0.0862,0.743,103.993,268320,4,5916456,268.32,0,0,22050,1,4.89941,258.2001,-5.814,103.993,0.823,4,0.993,10,0.239,1,0.286,2,Nothin' on You (feat. Bruno Mars)
16,0.586,0.616,5,-7.964,1,0.0324,0.182,0.0,0.0927,0.719,148.088,242096,4,5338226,242.09642,0,0,22050,1,0.0634,225.14069,-7.964,148.088,0.247,4,0.919,5,0.162,1,0.256,2,Leave The Door Open
17,0.854,0.564,1,-4.964,1,0.0485,0.0171,0.0,0.0849,0.899,134.071,234596,4,5172843,234.59605,0,0,22050,1,0.16249,230.55093,-4.964,134.071,0.794,4,0.941,1,0.385,1,0.46,2,That's What I Like (feat. Gucci Mane)
18,0.706,0.558,2,-7.237,0,0.0593,0.146,0.0,0.118,0.227,110.443,223253,4,4922736,223.25333,0,0,22050,1,4.94585,216.56091,-7.237,110.443,0.864,4,0.91,2,0.063,0,0.188,2,Grenade
19,0.343,0.93,10,-3.855,0,0.493,0.00766,0.00962,0.401,0.325,80.117,180000,4,3969000,180.0,0,0,22050,1,0.0,174.3122,-3.855,80.117,0.487,4,0.079,10,0.578,0,0.593,2,Bruno Mars
20,0.633,0.673,6,-6.403,0,0.258,0.297,0.0,0.206,0.659,86.776,211160,4,4656078,211.16,0,0,22050,1,0.26671,207.10458,-6.403,86.776,0.072,4,0.92,6,0.385,0,0.453,2,Billionaire (feat. Bruno Mars)
21,0.539,0.279,9,-11.293,0,0.111,0.815,0.0,0.193,0.524,113.334,259367,4,5719042,259.36697,0,0,22050,1,0.0,255.21632,-11.293,113.334,0.007,4,0.726,9,0.4,0,0.448,2,Bruno Mars
22,0.631,0.796,1,-5.35,1,0.0401,0.000245,0.0115,0.38,0.596,92.469,209120,4,4611096,209.12,0,0,22050,1,0.18045,201.4389,-5.35,92.469,0.077,4,1.0,1,0.827,1,0.56,2,BLOW (with Chris Stapleton & Bruno Mars)
23,0.62,0.832,10,-4.848,1,0.036,0.332,0.0,0.104,0.481,144.926,230120,4,5074146,230.12,0,0,22050,1,0.10821,224.2409,-4.848,144.926,0.583,4,0.829,10,0.241,1,0.349,2,Marry You
24,0.769,0.497,10,-9.051,0,0.384,0.0838,0.0,0.345,0.215,92.975,168914,4,3724552,168.91393,0,0,22050,1,0.0,164.01994,-9.051,92.975,0.472,4,1.0,10,0.73,0,0.657,2,Bruno Mars
25,0.576,0.835,2,-6.826,1,0.0486,0.337,0.0,0.082,0.476,150.017,257720,4,5682726,257.72,0,0,22050,1,2.72834,247.11836,-6.826,150.017,0.28,4,0.165,2,0.536,1,0.569,2,It Will Rain
26,0.535,0.277,9,-11.265,0,0.107,0.812,0.0,0.191,0.544,124.994,259367,3,5719042,259.36697,0,0,22050,1,0.0,255.21632,-11.265,124.994,0.037,3,0.438,9,0.49,0,0.435,2,Bruno Mars
27,0.821,0.9,2,-3.258,1,0.168,0.0114,0.000241,0.894,0.546,127.93,277227,4,6112848,277.22668,0,0,22050,1,0.0,269.40372,-3.258,127.93,0.877,4,0.828,2,0.425,1,0.315,2,Uptown Funk (feat. Bruno Mars) - Will Sparks Remix
28,0.705,0.583,1,-8.632,1,0.0562,0.216,0.000271,0.123,0.15,90.054,141767,4,3125952,141.76653,0,0,22050,1,0.15134,136.45787,-8.632,90.054,0.428,4,1.0,1,0.723,1,0.537,2,Bruno Mars
29,0.854,0.65,0,-5.339,1,0.105,0.00794,3.43e-05,0.0692,0.916,115.001,233493,4,5148528,233.49333,0,0,22050,1,0.0,233.49333,-5.339,115.001,0.772,4,1.0,0,0.545,1,0.421,2,Uptown Funk (feat. Bruno Mars) - Radio Edit
30,0.633,0.673,6,-6.403,0,0.258,0.297,0.0,0.206,0.659,86.776,211160,4,4656078,211.16,0,0,22050,1,0.26671,207.10458,-6.403,86.776,0.072,4,0.92,6,0.385,0,0.453,2,Billionaire (feat. Bruno Mars)
31,0.706,0.8,0,-9.872,1,0.0926,0.0199,0.0,0.153,0.306,139.975,222169,4,4898816,222.16853,0,0,22050,1,0.11615,216.46803,-9.872,139.975,0.277,4,0.856,0,0.396,1,0.448,2,Bruno Mars
32,0.687,0.542,9,-6.976,1,0.15,0.794,0.0,0.0822,0.887,86.87,212978,4,4696155,212.97755,0,0,22050,1,0.25546,207.16844,-6.976,86.87,0.297,4,0.933,9,0.39,1,0.476,2,Billionaire (feat. Bruno Mars) - Acoustic Version
33,0.577,0.397,0,-5.98,1,0.028,0.84,0.0,0.0772,0.509,89.044,197373,4,4352082,197.37334,0,0,22050,1,0.27224,188.01196,-5.98,89.044,0.49,4,0.79,0,0.481,1,0.56,2,Count on Me
34,0.686,0.5,8,-11.637,0,0.214,0.0458,0.00382,0.118,0.518,149.977,155000,4,3417750,155.0,0,0,22050,1,4.08091,152.97305,-11.637,149.977,0.371,4,1.0,8,0.039,0,0.03,2,Bruno Mars
35,0.771,0.546,10,-11.745,1,0.0291,0.189,0.0,0.101,0.928,104.043,169720,4,3742326,169.72,0,0,22050,1,0.0639,158.19176,-11.745,104.043,0.731,4,1.0,10,0.547,1,0.426,2,"Another Tattoo (Parody of ""Nothin' On You"" by B.o.B. featuring Bruno Mars)"
36,0.553,0.652,0,-6.685,1,0.206,0.0897,0.0,0.111,0.551,94.505,207347,4,4571994,207.34666,0,0,22050,1,0.27565,198.00237,-6.685,94.505,0.171,4,1.0,0,0.391,1,0.395,2,"Young, Wild & Free (feat. Bruno Mars)"
37,0.508,0.0232,0,-28.046,1,0.17,0.783,0.0,0.124,0.126,80.601,22427,4,494508,22.42667,0,0,22050,1,0.0,22.42667,-28.046,80.601,0.0,4,1.0,0,0.0,1,0.0,2,Bruno Mars
38,0.351,0.48,5,-10.484,1,0.0405,0.0514,0.874,0.112,0.486,170.013,400281,4,8826185,400.2805,0,0,22050,1,0.2093,395.45905,-10.484,170.013,0.099,4,0.967,5,0.489,1,0.461,2,Bruno-Mars-Medley
39,0.874,0.692,5,-5.28,0,0.0431,0.0412,7.24e-05,0.324,0.937,116.017,178560,4,3937248,178.56,0,0,22050,1,0.09918,166.37679,-5.28,116.017,0.854,4,1.0,5,0.631,0,0.66,2,Treasure
40,0.461,0.515,4,-13.394,0,0.0734,0.0299,0.075,0.164,0.35,75.832,102391,4,2257724,102.39111,0,0,22050,1,0.0,102.39111,-13.394,75.832,0.349,4,0.95,4,0.0,0,0.127,2,Bruno Mars
41,0.75,0.958,7,-2.183,1,0.0705,0.00993,6.99e-06,0.209,0.805,124.0,237413,4,5234964,237.41333,0,0,22050,1,0.0,233.51727,-2.183,124.0,0.979,4,1.0,7,0.642,1,0.627,2,Uptown Funk (feat. Bruno Mars) - Dave Audé Remix
42,0.738,0.804,11,-3.851,1,0.0621,0.332,0.0,0.279,0.949,174.943,190213,4,4194204,190.21333,0,0,22050,1,2.00853,187.54758,-3.851,174.943,0.787,4,1.0,11,0.069,1,0.468,2,The Lazy Song
43,0.69,0.906,1,-7.421,1,0.0329,0.0301,0.907,0.132,0.773,120.018,136176,4,3002688,136.17633,0,0,22050,1,0.45832,130.6761,-7.421,120.018,0.85,4,1.0,1,0.252,1,0.51,2,Bruno Mars
44,0.553,0.798,10,-5.992,1,0.109,0.578,0.0,0.599,0.378,103.948,107703,4,2374848,107.70286,0,0,22050,1,2.15365,102.1678,-5.992,103.948,0.75,4,0.98,10,0.34,1,0.405,2,Nothing For You (Feat. Bruno Mars)
45,0.328,0.622,5,-7.291,0,0.0866,0.858,0.0,0.104,0.401,74.267,228093,4,5029458,228.09332,0,0,22050,1,0.10481,223.54431,-7.291,74.267,0.027,4,0.765,5,0.583,0,0.601,2,Mirror
46,0.505,0.183,7,-31.297,1,0.0706,0.965,0.944,0.0949,0.9,160.025,193959,4,4276799,193.95914,0,0,22050,1,0.06948,193.95914,-31.297,160.025,0.325,4,0.365,7,0.929,1,0.856,2,Bruno Mars
47,0.56,0.592,7,-7.149,1,0.0295,0.0922,0.0,0.069,0.206,109.995,212400,4,4683420,212.4,0,0,22050,1,0.09297,204.53297,-7.149,109.995,0.755,4,0.994,7,0.303,1,0.323,2,Just the Way You Are (A cappella tribute to Bruno Mars)
48,0.704,0.859,5,-4.877,0,0.0996,0.0185,0.0,0.0215,0.926,105.115,217289,4,4791221,217.28893,0,0,22050,1,0.19737,212.16653,-4.877,105.115,0.613,4,0.975,5,0.005,0,0.335,2,Finesse - Remix; feat. Cardi B
49,0.466,0.549,1,-8.068,0,0.217,0.355,2.5e-05,0.0515,0.337,79.974,192000,4,4233600,192.0,0,0,22050,1,0.10458,185.66676,-8.068,79.974,0.132,4,1.0,1,0.139,0,0.324,2,Bruno Mars
0,0.765,0.356,11,-5.556,0,0.195,0.223,0.0,0.0963,0.189,96.991,198293,4,4372368,198.29333,0,0,22050,1,0.0,184.47673,-5.556,96.991,0.123,4,1.0,11,0.414,0,0.45,3,Don't
1,0.657,0.668,2,-6.208,1,0.136,0.0273,0.0,0.32,0.227,162.997,206333,4,4549650,206.33333,0,0,22050,1,0.0,197.9501,-6.208,162.997,0.073,4,1.0,2,0.026,1,0.382,3,Fell In Luv (feat. Bryson Tiller)
2,0.525,0.433,6,-10.598,1,0.185,0.107,0.0,0.135,0.276,160.108,194613,4,4291224,194.61333,0,0,22050,1,0.09937,191.24535,-10.598,160.108,0.365,4,0.379,6,0.018,1,0.478,3,Exchange
3,0.726,0.408,11,-6.606,0,0.0614,0.603,0.0,0.225,0.459,115.918,143227,4,3158148,143.22667,0,0,22050,1,0.0,138.21098,-6.606,115.918,0.576,4,1.0,11,0.369,0,0.558,3,Playing Games (with Bryson Tiller) - Extended Version
4,0.461,0.702,7,-8.204,1,0.404,0.327,0.00109,0.244,0.507,77.504,174091,4,3838714,174.09134,0,0,22050,1,0.0,162.64417,-8.204,77.504,0.219,4,0.973,7,0.346,1,0.546,3,Inhale
5,0.525,0.433,6,-10.598,1,0.185,0.107,0.0,0.135,0.276,160.108,194613,4,4291224,194.61333,0,0,22050,1,0.09937,191.24535,-10.598,160.108,0.365,4,0.379,6,0.018,1,0.478,3,Exchange
6,0.788,0.485,11,-8.096,0,0.271,0.421,0.0,0.346,0.686,124.933,176653,4,3895206,176.65334,0,0,22050,1,0.0,168.63492,-8.096,124.933,0.211,4,1.0,11,0.522,0,0.54,3,You Got It
7,0.45,0.352,1,-11.733,0,0.267,0.649,3.8e-06,0.249,0.408,102.679,252747,4,5573064,252.74667,0,0,22050,1,0.0,243.13615,-11.733,102.679,0.119,4,1.0,1,0.681,0,0.751,3,Could've Been (feat. Bryson Tiller)
8,0.498,0.705,9,-8.088,0,0.392,0.321,0.000441,0.414,0.571,156.519,171173,4,3774366,171.17307,0,0,22050,1,0.0,161.30322,-8.088,156.519,0.027,4,0.952,9,0.448,0,0.466,3,Inhale
9,0.543,0.449,1,-8.065,1,0.0463,0.345,0.0,0.157,0.29,132.609,249320,4,5497506,249.32,0,0,22050,1,0.14503,243.96626,-8.065,132.609,0.275,4,0.932,1,0.471,1,0.53,3,Right My Wrongs
10,0.594,0.383,0,-7.045,0,0.223,0.22,1.73e-05,0.0891,0.463,176.197,216243,4,4768158,216.243,0,0,22050,1,0.0,200.71909,-7.045,176.197,0.05,4,0.093,0,0.962,0,0.757,3,Stay Down
11,0.88,0.58,5,-5.032,0,0.0438,0.016,3.83e-06,0.0936,0.754,124.003,128409,4,2831423,128.40921,0,0,22050,1,0.0,120.01234,-5.032,124.003,0.713,4,1.0,5,0.401,0,0.503,3,THRU THE NIGHT (feat. Bryson Tiller)
12,0.613,0.681,8,-3.089,1,0.0778,0.0287,0.0,0.126,0.619,97.621,204664,4,4512845,204.66417,0,0,22050,1,0.0,200.10376,-3.089,97.621,0.626,4,1.0,8,0.092,1,0.323,3,Wild Thoughts (feat. Rihanna & Bryson Tiller)
13,0.657,0.668,2,-6.208,1,0.136,0.0273,0.0,0.32,0.227,162.997,206333,4,4549650,206.33333,0,0,22050,1,0.0,197.9501,-6.208,162.997,0.073,4,1.0,2,0.026,1,0.382,3,Fell In Luv
14,0.714,0.582,5,-7.272,0,0.0808,0.0129,0.0,0.0774,0.338,92.819,198822,4,4384018,198.82169,0,0,22050,1,0.11937,184.52316,-7.272,92.819,0.527,4,0.987,5,0.201,0,0.387,3,Outta Time (feat. Drake)
15,0.727,0.513,6,-8.823,0,0.0524,0.0335,0.0,0.302,0.568,76.211,177190,4,3907048,177.19038,0,0,22050,1,0.0,177.19038,-8.823,76.211,0.525,4,0.358,6,0.396,0,0.576,3,Luv Is Dro (feat. Static Major & Bryson Tiller)
16,0.681,0.608,1,-6.093,1,0.207,0.0477,0.0,0.225,0.262,97.934,200760,4,4426758,200.76,0,0,22050,1,0.0,197.74113,-6.093,97.934,0.239,4,1.0,1,0.787,1,0.66,3,Sorry Not Sorry
17,0.669,0.687,6,-5.782,0,0.12,0.009,0.0,0.508,0.335,91.969,306194,4,6751569,306.1936,0,0,22050,1,0.0,301.79556,-5.782,91.969,0.75,4,0.893,6,0.377,0,0.369,3,"BODY IN MOTION (feat. Bryson Tiller, Lil Baby & Roddy Ricch)"
18,0.729,0.38,11,-8.558,0,0.099,0.0319,5.01e-05,0.119,0.323,114.975,127029,4,2800979,127.02853,0,0,22050,1,0.0,120.92372,-8.558,114.975,0.252,4,1.0,11,0.556,0,0.588,3,Blame
19,0.809,0.504,2,-3.201,1,0.15,0.00156,0.0,0.0856,0.525,120.065,223969,4,4938520,223.96916,0,0,22050,1,0.0,223.96916,-3.201,120.065,0.379,4,1.0,2,0.351,1,0.415,3,Let Me Explain
20,0.646,0.756,9,-9.017,0,0.488,0.393,3e-05,0.202,0.602,193.88,169267,4,3732330,169.26666,0,0,22050,1,0.20834,169.26666,-9.017,193.88,0.238,4,1.0,9,0.393,0,0.373,3,Run Me Dry
21,0.512,0.511,7,-4.412,0,0.324,0.537,0.0,0.115,0.651,88.816,218073,4,4808509,218.07297,0,0,22050,1,0.08068,211.64407,-4.412,88.816,0.024,4,0.474,7,0.421,0,0.645,3,Insecure
22,0.59,0.598,7,-7.153,1,0.609,0.0697,0.0,0.112,0.34,156.073,212500,4,4685625,212.5,0,0,22050,1,0.5224,208.9912,-7.153,156.073,0.128,4,1.0,7,0.0,1,0.165,3,Love... (Her Fault) [feat. Bryson Tiller]
23,0.685,0.572,0,-5.685,0,0.147,0.11,0.0,0.183,0.275,117.336,188293,4,4151868,188.29333,0,0,22050,1,0.0,188.29333,-5.685,117.336,0.306,4,0.585,0,0.46,0,0.566,3,7:00
24,0.753,0.524,10,-6.291,0,0.0461,0.055,0.0,0.188,0.199,103.965,184722,4,4073129,184.7224,0,0,22050,1,0.0,184.7224,-6.291,103.965,0.778,4,1.0,10,0.173,0,0.428,3,"By Yourself (feat. Bryson Tiller, Jhené Aiko & Mustard) - Remix"
25,0.527,0.759,6,-6.475,1,0.282,0.0307,0.0,0.103,0.802,183.279,199320,5,4395006,199.32,0,0,22050,1,0.0,194.78639,-6.475,183.279,0.231,5,0.806,6,0.571,1,0.589,3,Been That Way
26,0.633,0.793,5,-6.847,0,0.182,0.148,0.0,0.867,0.761,109.093,193702,4,4271136,193.70232,0,0,22050,1,0.0,179.36835,-6.847,109.093,0.661,4,1.0,5,0.186,0,0.361,3,Sorrows
27,0.489,0.406,9,-11.44,1,0.232,0.0336,0.0,0.344,0.178,110.551,261880,4,5774454,261.88,0,0,22050,1,0.0,261.88,-11.44,110.551,0.225,4,1.0,9,0.306,1,0.409,3,Let Em' Know
28,0.639,0.439,8,-8.425,1,0.0601,0.0375,3.56e-06,0.0699,0.559,141.408,190144,4,4192676,190.14404,0,0,22050,1,2.71673,179.34512,-8.425,141.408,0.498,4,0.851,8,0.271,1,0.461,3,Next To You
29,0.767,0.611,5,-5.173,0,0.0983,0.157,0.0116,0.0836,0.11,94.034,183960,4,4056318,183.96,0,0,22050,1,0.06381,163.64844,-5.173,94.034,0.417,4,1.0,5,0.0,0,0.032,3,Canceled
30,0.578,0.545,1,-9.403,1,0.314,0.163,0.0,0.202,0.515,93.045,184837,4,4075653,184.83687,0,0,22050,1,0.0,173.90585,-9.403,93.045,0.462,4,1.0,1,1.0,1,0.804,3,Just Another Interlude
31,0.605,0.489,10,-7.234,0,0.174,0.168,2.36e-06,0.187,0.326,147.341,170053,4,3749672,170.05315,0,0,22050,1,0.0,166.19682,-7.234,147.341,0.438,4,1.0,10,0.482,0,0.54,3,Always Forever
32,0.721,0.645,4,-5.577,0,0.158,0.0878,0.00228,0.073,0.718,183.372,221358,4,4880952,221.35837,0,0,22050,1,0.13492,218.58104,-5.577,183.372,0.387,4,1.0,4,0.459,0,0.426,3,Nowhere To Run
33,0.428,0.725,2,-6.035,0,0.188,0.0567,0.0,0.112,0.376,74.946,270188,4,5957646,270.18802,0,0,22050,1,0.0,260.6672,-6.035,74.946,0.176,4,0.903,2,0.621,0,0.563,3,"I CAN HAVE IT ALL (feat. Bryson Tiller, H.E.R. & Meek Mill)"
34,0.657,0.497,1,-7.689,1,0.112,0.254,0.0,0.367,0.593,106.049,218253,4,4812486,218.25333,0,0,22050,1,0.06971,218.25333,-7.689,106.049,0.573,4,1.0,1,0.0,1,0.05,3,Overtime
35,0.769,0.591,0,-7.356,1,0.505,0.086,0.0,0.12,0.415,156.011,212500,4,4685625,212.5,0,0,22050,1,1.52649,209.98965,-7.356,156.011,0.077,4,1.0,0,0.363,1,0.387,3,Love... (Her Fault) [feat. Bryson Tiller]
36,0.539,0.886,11,-4.332,0,0.493,0.305,0.0,0.0955,0.562,109.016,199627,5,4401784,199.6274,0,0,22050,1,0.20916,177.01732,-4.332,109.016,0.048,5,1.0,11,0.241,0,0.359,3,KeeP IN tOUcH (feat. Bryson Tiller)
37,0.595,0.679,8,-3.097,1,0.0773,0.0269,0.0,0.128,0.643,97.421,204170,4,4501947,204.16994,0,0,22050,1,0.0,200.10376,-3.097,97.421,0.6,4,1.0,8,0.0,1,0.212,3,Wild Thoughts (feat. Rihanna & Bryson Tiller)
38,0.932,0.702,7,-3.459,0,0.0904,0.00304,1.86e-05,0.267,0.533,143.001,167853,4,3701166,167.85333,0,0,22050,1,3.44236,163.57297,-3.459,143.001,0.769,4,0.931,7,0.337,0,0.483,3,Self-Made
39,0.885,0.664,0,-5.247,1,0.0802,0.141,0.0,0.336,0.366,124.944,189267,4,4173330,189.26666,0,0,22050,1,0.09787,183.78014,-5.247,124.944,0.784,4,1.0,0,0.308,1,0.131,3,Drove U Crazy (feat. Bryson Tiller)
40,0.634,0.562,10,-8.923,0,0.163,0.309,2.08e-06,0.11,0.307,181.014,223480,4,4927734,223.48,0,0,22050,1,0.0,215.92236,-8.923,181.014,0.161,4,0.969,10,0.776,0,0.723,3,Rambo
41,0.521,0.576,7,-7.019,1,0.272,0.204,0.0,0.223,0.234,100.02,241406,3,5323007,241.4062,0,0,22050,1,0.0,239.15973,-7.019,100.02,0.542,3,0.482,7,0.546,1,0.338,3,Self Righteous
42,0.584,0.644,5,-6.788,1,0.0782,0.417,0.0,0.19,0.415,100.033,124853,4,2753016,124.85333,0,0,22050,1,0.06961,124.85333,-6.788,100.033,0.0,4,0.803,5,0.592,1,0.528,3,For However Long
43,0.595,0.637,1,-6.21,1,0.17,0.0114,0.0,0.336,0.103,84.601,186413,4,4110414,186.41333,0,0,22050,1,0.0,171.9728,-6.21,84.601,0.27,4,1.0,1,0.925,1,0.74,3,Still Yours (feat. Big Sean)
44,0.735,0.588,5,-7.197,0,0.226,0.0356,0.0,0.107,0.435,90.002,194267,4,4283580,194.26666,0,0,22050,1,0.06866,180.32617,-7.197,90.002,0.237,4,1.0,5,0.372,0,0.421,3,Somethin Tells Me
45,0.508,0.686,10,-6.994,0,0.136,0.228,0.0,0.102,0.4,181.333,228980,4,5049006,228.97986,0,0,22050,1,2.11302,220.7405,-6.994,181.333,0.046,4,1.0,10,0.737,0,0.688,3,Rambo (Last Blood) (feat. The Weeknd)
46,0.374,0.577,1,-7.085,1,0.302,0.0279,5.6e-06,0.562,0.0658,184.201,179976,4,3968472,179.97604,0,0,22050,1,0.18603,179.97606,-7.085,184.201,0.055,4,1.0,1,0.651,1,0.616,3,Years Go By
47,0.758,0.613,9,-4.851,0,0.37,0.245,4.36e-05,0.111,0.491,145.756,214732,5,4734840,214.73196,0,0,22050,1,0.0,210.47147,-4.851,145.756,0.308,5,0.007,9,0.094,0,0.065,3,Things Change
48,0.714,0.582,5,-7.272,0,0.0808,0.0129,0.0,0.0774,0.338,92.819,198822,4,4384018,198.82169,0,0,22050,1,0.11937,184.52316,-7.272,92.819,0.527,4,0.987,5,0.201,0,0.387,3,Outta Time (feat. Drake)
49,0.651,0.663,11,-7.78,1,0.327,0.205,0.0,0.105,0.377,114.137,134747,4,2971164,134.74667,0,0,22050,1,0.0,134.74667,-7.78,114.137,0.248,4,0.945,11,0.483,1,0.585,3,No Longer Friends
0,0.743,0.347,1,-11.174,1,0.121,0.167,0.00951,0.103,0.572,160.143,326933,4,7208880,326.93332,0,0,22050,1,0.0,317.9334,-11.174,160.143,0.25,4,0.973,1,0.244,1,0.371,4,Redbone
1,0.68,0.468,9,-11.128,1,0.0947,0.0311,0.0,0.207,0.348,84.994,297933,4,6569430,297.93332,0,0,22050,1,2.02014,292.19992,-11.128,84.994,0.038,4,1.0,9,0.403,1,0.388,4,Kids
2,0.472,0.448,6,-7.272,0,0.326,0.113,0.0,0.0914,0.636,166.077,234215,4,5164445,234.2152,0,0,22050,1,0.0,231.72934,-7.272,166.077,0.017,4,0.753,6,0.467,0,0.532,4,3005
3,0.672,0.804,2,-6.685,1,0.534,0.048,0.0,0.0831,0.686,69.748,195373,4,4307982,195.37334,0,0,22050,1,0.0,191.33823,-6.685,69.748,0.074,4,1.0,2,0.238,1,0.16,4,You See Me
4,0.524,0.674,1,-7.038,0,0.0895,0.00654,9.3e-05,0.221,0.128,102.901,317293,4,6996318,317.29333,0,0,22050,1,0.09909,317.29333,-7.038,102.901,0.397,4,0.879,1,0.558,0,0.477,4,Les
5,0.783,0.782,9,-7.003,1,0.0843,0.0171,0.0261,0.682,0.935,148.21,224253,4,4944786,224.25333,0,0,22050,1,0.08113,211.64407,-7.003,148.21,0.411,4,0.869,9,0.436,1,0.417,4,Have Some Love
6,0.506,0.745,8,-6.044,1,0.331,0.0594,0.0,0.341,0.311,161.808,192947,4,4254474,192.94667,0,0,22050,1,0.12327,192.94667,-6.044,161.808,0.043,4,0.972,8,0.202,1,0.426,4,Bonfire
7,0.691,0.524,5,-9.718,1,0.16,0.197,4.29e-05,0.488,0.41,164.047,392187,4,8647716,392.18668,0,0,22050,1,0.0,392.18668,-9.718,164.047,0.316,4,0.915,5,0.622,1,0.454,4,"12.38 (feat. 21 Savage, Ink & Kadhja Bonet)"
8,0.707,0.562,0,-7.621,1,0.0305,0.124,1.58e-05,0.561,0.418,98.094,252026,4,5557184,252.02649,0,0,22050,1,0.12195,239.926,-7.621,98.094,0.538,4,0.833,0,0.4,1,0.442,4,Sober
9,0.621,0.538,10,-9.307,1,0.0401,0.0117,0.0189,0.583,0.311,85.977,367293,4,8098818,367.29333,0,0,22050,1,0.0,367.29333,-9.307,85.977,0.017,4,0.98,10,0.257,1,0.23,4,Time (feat. Ariana Grande)
10,0.71,0.47,1,-9.33,0,0.142,0.154,0.0,0.643,0.581,80.027,180675,4,3983892,180.67537,0,0,22050,1,0.0,180.67537,-9.33,80.027,0.278,4,0.966,1,0.465,0,0.427,4,IV. Sweatpants
11,0.55,0.596,7,-8.214,1,0.134,0.162,0.00481,0.0805,0.253,165.736,297404,4,6557769,297.40448,0,0,22050,1,0.12762,264.7133,-8.214,165.736,0.655,4,0.993,7,0.727,1,0.628,4,Feels Like Summer
12,0.854,0.463,5,-6.159,1,0.137,0.117,0.0,0.354,0.549,120.024,225773,4,4978302,225.77333,0,0,22050,1,0.4693,213.56554,-6.159,120.024,0.715,4,0.755,5,0.483,1,0.345,4,This Is America
13,0.534,0.433,5,-12.628,1,0.0357,0.0116,0.0452,0.0667,0.235,117.834,379227,3,8361948,379.22668,0,0,22050,1,0.44685,352.84464,-12.628,117.834,0.461,3,0.627,5,0.319,1,0.318,4,Me and Your Mama
14,0.839,0.655,9,-5.793,1,0.049,0.161,0.00026,0.153,0.754,123.004,218400,3,4815720,218.4,0,0,22050,1,0.21256,212.21878,-5.793,123.004,0.81,3,0.922,9,0.479,1,0.423,4,Stay High - Childish Gambino Version
15,0.725,0.601,1,-9.03,1,0.377,0.0321,0.0,0.0504,0.811,155.918,185062,4,4080628,185.06248,0,0,22050,1,0.15669,185.0625,-9.03,155.918,0.556,4,1.0,1,0.311,1,0.331,4,Favorite Song
16,0.839,0.655,9,-5.793,1,0.049,0.161,0.00026,0.153,0.754,123.004,218400,3,4815720,218.4,0,0,22050,1,0.21256,212.21878,-5.793,123.004,0.81,3,0.922,9,0.479,1,0.423,4,Stay High - Childish Gambino Version
17,0.8,0.545,1,-7.002,0,0.126,0.00373,0.000507,0.0445,0.292,119.965,269840,4,5949972,269.84,0,0,22050,1,7.47683,266.30966,-7.002,119.965,0.706,4,1.0,1,0.46,0,0.3,4,Heartbeat
18,0.76,0.579,0,-7.374,1,0.0567,0.0127,0.00344,0.106,0.129,100.011,213600,4,4709880,213.6,0,0,22050,1,0.0,210.2741,-7.374,100.011,0.196,4,1.0,0,0.535,1,0.504,4,Summertime Magic
19,0.593,0.639,5,-7.558,0,0.114,0.0572,0.0,0.0622,0.347,97.088,219740,4,4845264,219.73985,0,0,22050,1,0.0,219.73987,-7.558,97.088,0.132,4,1.0,5,0.479,0,0.462,4,I. The Worst Guys
20,0.628,0.566,6,-7.811,1,0.0575,0.269,3.67e-05,0.135,0.299,119.859,256080,4,5646564,256.08,0,0,22050,1,0.09891,256.08,-7.811,119.859,0.228,4,0.698,6,0.549,1,0.715,4,Bed Peace
21,0.496,0.693,5,-9.576,0,0.247,0.159,0.0261,0.142,0.597,129.929,210673,4,4645348,210.67339,0,0,22050,1,0.0,204.77678,-9.576,129.929,0.528,4,0.876,5,0.454,0,0.519,4,"III. Telegraph Ave. (""Oakland"" by Lloyd)"
22,0.369,0.152,2,-25.367,1,0.0343,0.708,0.0046,0.0979,0.287,80.568,242973,4,5357562,242.97333,0,0,22050,1,4.9981,217.9541,-25.367,80.568,0.783,4,0.793,2,0.75,1,0.562,4,What Kind of Love
23,0.53,0.584,0,-11.891,1,0.218,0.274,0.0,0.158,0.575,81.854,251520,4,5546016,251.52,0,0,22050,1,0.15696,239.28163,-11.891,81.854,0.094,4,0.839,0,0.623,1,0.558,4,Hakuna Matata
